target,target_end_date,location,type,quantile,value,forecast_date,scenario_id,board_name,submission_date,horizon,location_name
1 wk ahead inc death,2021-03-13,FR,quantile,0.3,2039.67524625629,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.35,2055.76070453761,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.4,2071.14307795704,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.45,2086.13670583135,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.5,2101,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.55,2115.97060376769,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.6,2131.29310932069,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.65,2147.24830585369,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.7,2164.19368477092,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.75,2182.63246980662,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.8,2203.35232544944,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.85,2227.75555387408,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.9,2258.84987769594,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.95,2305.74723810179,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.975,2347.2220806962,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
1 wk ahead inc death,2021-03-13,FR,quantile,0.99,2396.3970942034,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.01,97061.9920800546,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.025,103226.893230618,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.05,108851.820531839,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.1,115731.256483992,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.15,120624.843443865,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.2,124666.071136565,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.25,128244.30509873,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.3,131547.931641336,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.35,134687.591553986,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.4,137738.299431173,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.45,140757.746858798,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.5,143796,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.55,146901.921480053,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.6,150128.788975051,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.65,153540.890416023,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.7,157223.358307408,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.75,161299.614221219,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.8,165967.162275465,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.85,171583.943651481,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.9,178930.646513132,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.95,190421.063877581,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.975,201002.464094889,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc case,2021-03-20,FR,quantile,0.99,214071.08765253,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.01,1664.9225976581,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.025,1727.05392511182,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.05,1782.34169582788,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.1,1848.28515377823,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.15,1894.14979887892,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.2,1931.41191668764,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.25,1963.96314963888,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.3,1993.66244248572,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.35,2021.58402564325,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.4,2048.44037629362,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.45,2074.76374045277,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.5,2101,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.55,2127.56802807663,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.6,2154.90821753226,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.65,2183.5357541448,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.7,2214.11654547513,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.75,2247.59868881025,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.8,2285.47880535517,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.85,2330.4392306314,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.9,2388.26838541476,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.95,2476.63004817359,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.975,2555.91382284963,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
2 wk ahead inc death,2021-03-20,FR,quantile,0.99,2651.29502489129,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,2,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.01,87491.527908245,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.025,94571.3354565725,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.05,101130.152865863,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.1,109275.00200436,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.15,115148.229370953,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.2,120046.701999864,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.25,124419.504285664,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.3,128485.742360653,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.35,132375.511041035,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.4,136178.335060756,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.45,139964.400864079,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.5,143796,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.55,147735.348889969,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.6,151851.727579624,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.65,156230.185070334,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.7,160984.834396396,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.75,166282.732514568,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.8,172393.211471419,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.85,179807.459135344,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.9,189603.458801014,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.95,205140.557202148,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.975,219672.749277135,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc case,2021-03-27,FR,quantile,0.99,237905.027664889,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.01,1418.17050098886,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.025,1508.24572781947,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.05,1590.43140933957,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.1,1690.94668747996,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.15,1762.44677234109,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.2,1821.49305584246,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.25,1873.77454875261,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.3,1922.04375906456,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.35,1967.91725677296,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.4,2012.49107836723,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.45,2056.60815426253,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.5,2101,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.55,2146.38054625714,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.6,2193.52823191592,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.65,2243.38236643623,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.7,2297.18681885355,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.75,2356.74489887605,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.8,2424.94233456252,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.85,2507.00899615958,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.9,2614.35150020926,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.95,2782.23772015076,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.975,2936.84231177057,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
3 wk ahead inc death,2021-03-27,FR,quantile,0.99,3127.78766556764,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,3,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.01,78875.3267069291,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.025,86649.8267378269,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.05,93962.5746014019,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.1,103183.148082342,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.15,109923.212792179,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.2,115600.543963925,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.25,120710.147715143,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.3,125495.697582309,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.35,130103.603103174,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.4,134636.25419435,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.45,139175.581307712,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.5,143796,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.55,148573.563284328,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.6,153594.685764638,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.65,158967.173120227,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.7,164837.434435218,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.75,171421.745589495,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.8,179071.237808952,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.85,188430.157133341,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.9,200921.113328768,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.95,221012.762002186,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.975,240100.188557756,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc case,2021-04-03,FR,quantile,0.99,264428.093849989,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.01,1197.96160027344,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.025,1307.37490055971,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.05,1409.88881691789,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.1,1538.66525861412,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.15,1632.4975493091,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.2,1711.35795448496,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.25,1782.2050087785,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.3,1848.45687591612,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.35,1912.16183823677,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.4,1974.74733375818,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.45,2037.35067527595,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.5,2101,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.55,2166.74130304202,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.6,2235.75848734143,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.65,2309.52409312439,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.7,2390.03359210369,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.75,2480.23011514078,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.8,2584.88646227245,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.85,2712.75152270005,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.9,2883.12735612542,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.95,3156.57988070007,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.975,3415.77219636513,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
4 wk ahead inc death,2021-04-03,FR,quantile,0.99,3745.41304870106,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,4,France
1 wk ahead inc case,2021-03-13,GB,quantile,0.01,27488.503900162,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.025,28572.6793116999,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.05,29539.4612430326,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.1,30694.9945521298,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.15,31500.1994216831,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.2,32155.272026576,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.25,32728.1721405122,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.3,33251.3959471244,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.35,33743.746013192,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.4,34217.7145459844,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.45,34682.655145442,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.5,35146.426,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.55,35616.4326655573,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.6,36100.4853287341,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.65,36607.7453038693,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.7,37150.079511352,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.75,37744.4108685826,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.8,38417.4852793957,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.85,39217.2846755006,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.9,40247.4464149623,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.95,41824.5729549981,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.975,43242.7437040322,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc case,2021-03-13,GB,quantile,0.99,44952.5932768014,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.01,1194.03510479803,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.025,1227.59409456228,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.05,1257.28308163851,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.1,1292.49053435204,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.15,1316.85281280731,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.2,1336.57288967979,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.25,1353.74798051047,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.3,1369.37710107251,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.35,1384.03562004989,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.4,1398.1034446115,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.45,1411.8626999435,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.5,1425.548,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.55,1439.37794580397,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.6,1453.58051607943,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.65,1468.4205249725,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.7,1484.23834048108,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.75,1501.51653495385,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
1 wk ahead inc death,2021-03-13,GB,quantile,0.8,1521.01450769476,2021-03-08,forecast,EpiExpert-ensemble,2021-03-08,1,United Kingdom
